ALogP,LipoaffinityIndex,nHBAcc,Label
1.3022999999999998,4.663028701814059,2.0,0
-2.9363999999999995,9.779265905025696,4.0,0
-0.6669,7.503491780990173,0.0,0
-0.4021000000000003,3.5214891463529856,5.0,0
2.5992,3.467534722222222,0.0,0
4.285499999999998,5.042367802973041,4.0,0
0.4752000000000004,6.680177112622825,3.0,0
-0.5995999999999999,4.745791666160527,7.0,0
1.2226999999999997,4.725362592592593,0.0,0
-4.115399999999999,0.2488718359839544,23.0,0
1.9122,3.273633560405643,2.0,0
1.6538999999999997,6.854608185019771,6.0,0
1.1804,5.406492081929709,0.0,0
-0.2151000000000003,2.5343070133464902,2.0,0
0.7529000000000001,6.079756512154076,9.0,0
1.5561000000000011,9.052371009773664,4.0,0
-1.5260999999999998,8.75138669217687,1.0,0
1.4701999999999993,11.301629535473642,4.0,0
-1.3682999999999996,-0.2669385802469135,6.0,0
1.8981,7.790074286742395,4.0,0
0.0224999999999994,7.739497673291692,4.0,0
1.3548999999999982,10.211679020444986,4.0,0
0.3689999999999995,3.2333480531653103,4.0,0
-0.7988000000000003,4.199647251604658,7.0,0
2.18,6.62506317793727,4.0,0
-0.0328000000000004,5.387476934637538,6.0,0
0.2242000000000002,6.783934246031746,3.0,0
0.7736999999999992,6.6773999572061005,11.0,0
3.6936999999999993,6.6366745304495245,2.0,0
-0.8745999999999999,6.828228756766888,4.0,0
0.5349000000000003,3.257497761908928,4.0,0
-0.4367999999999994,4.493420411102711,5.0,0
0.7136999999999996,9.537040506698396,2.0,0
0.4639999999999999,6.092853991755666,7.0,0
0.4516000000000003,8.167921377310693,2.0,0
2.4146,2.200091898024692,1.0,0
0.5814999999999995,8.188871814460354,4.0,0
0.9086,10.915936223398466,2.0,0
1.3517000000000003,6.344271146247767,2.0,0
-0.0532999999999991,2.668611734116486,4.0,0
1.9952,5.1904596347124246,2.0,0
-0.3018999999999985,4.325215214264718,2.0,0
1.602,3.8221168724750414,8.0,0
